Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Street
1000005813,2023-05-01 03:13:32,Allison Howell,"['Shampoo', 'Mustard', 'Trash Bags', 'Mop']",8,67.79,Mobile Payment,Dallas,Department Store,False,Student,Summer,,Greenville Avenue
1000005814,2020-10-09 19:49:54,Dr. Stacey Wilson,"['Water', 'Soap', 'Mayonnaise', 'Feminine Hygiene Products', 'Razors']",6,25.53,Cash,Seattle,Specialty Store,True,Middle-Aged,Winter,BOGO (Buy One Get One),Alaskan Way
1000005815,2024-03-13 19:36:39,Kristen Williams,"['Ice Cream', 'Trash Bags', 'Toilet Paper', 'Laundry Detergent']",10,72.25,Credit Card,New York,Specialty Store,True,Student,Winter,BOGO (Buy One Get One),Broadway
1000005816,2022-11-01 14:49:51,Rachel Mason,"['Syrup', 'Toothpaste']",9,80.38,Credit Card,Houston,Warehouse Club,False,Teenager,Winter,BOGO (Buy One Get One),Southwest Freeway
1000005817,2023-12-31 10:15:37,Ross Brown,"['Butter', 'BBQ Sauce', 'Carrots', 'Dishware']",7,15.63,Debit Card,Dallas,Convenience Store,False,Senior Citizen,Summer,BOGO (Buy One Get One),Greenville Avenue
1000005818,2020-08-20 18:12:24,Patrick Hancock,"['Orange', 'Dustpan']",9,27.56,Debit Card,Dallas,Pharmacy,True,Professional,Summer,Discount on Selected Items,Mockingbird Lane
1000005819,2020-07-29 09:15:41,Douglas Davenport,"['Onions', 'Power Strips']",9,34.64,Cash,San Francisco,Pharmacy,True,Retiree,Winter,BOGO (Buy One Get One),Oak Street
1000005820,2024-05-13 12:47:38,Michael Vasquez,"['Butter', 'Broom', 'Water', 'Iron']",9,12.71,Mobile Payment,Miami,Supermarket,False,Middle-Aged,Winter,,Brickell Avenue
1000005821,2021-11-17 01:19:01,Kevin Liu,"['Deodorant', 'Cereal Bars', 'Pasta', 'Canned Soup', 'Broom']",10,25.91,Cash,Atlanta,Supermarket,False,Senior Citizen,Spring,Discount on Selected Items,Peachtree Street
1000005822,2024-01-01 06:26:42,Luke Lowe,"['Pickles', 'Deodorant', 'Broom', 'Feminine Hygiene Products']",1,35.25,Credit Card,Boston,Supermarket,False,Young Adult,Fall,Discount on Selected Items,Beacon Street
1000005823,2022-06-06 18:44:27,Elizabeth Manning,"['Ketchup', 'Peanut Butter']",10,62.92,Cash,Los Angeles,Specialty Store,False,Student,Fall,BOGO (Buy One Get One),Venice Boulevard
1000005824,2021-11-05 23:30:45,Crystal Gibbs MD,"['Pickles', 'Iron', 'Cereal', 'Sponges']",8,60.65,Cash,Seattle,Supermarket,False,Professional,Fall,,1st Avenue
1000005825,2021-03-16 21:05:25,Kristin Sanders,"['Shower Gel', 'Toothbrush', 'Chips']",6,47.12,Credit Card,Chicago,Supermarket,False,Professional,Spring,,Michigan Avenue
1000005826,2023-11-05 20:23:14,Andre Gomez,"['Dish Soap', 'Spinach']",7,95.33,Mobile Payment,New York,Specialty Store,True,Senior Citizen,Spring,,Park Avenue
1000005827,2023-09-22 17:26:02,Jon Williams,"['Dish Soap', 'Dish Soap', 'Spinach', 'Carrots']",2,74.0,Cash,Miami,Warehouse Club,True,Professional,Fall,,South Beach Street
1000005828,2021-05-24 09:41:15,David Bird,"['Butter', 'Deodorant']",8,43.66,Debit Card,Houston,Department Store,False,Teenager,Spring,Discount on Selected Items,Richmond Avenue
1000005829,2021-06-26 14:12:03,Angela Green,"['Chicken', 'Pasta', 'Dish Soap']",8,77.99,Cash,New York,Pharmacy,True,Student,Winter,,Broadway
1000005830,2022-03-08 10:15:49,Michael Warren,"['Ice Cream', 'Mayonnaise']",9,64.21,Debit Card,San Francisco,Supermarket,False,Senior Citizen,Fall,Discount on Selected Items,Fillmore Street
1000005831,2024-04-11 20:50:34,Margaret Grant,"['Coffee', 'Cereal', 'Dish Soap', 'Sponges']",2,84.01,Credit Card,Dallas,Convenience Store,True,Young Adult,Fall,Discount on Selected Items,Lemmon Avenue
1000005832,2021-10-19 16:46:08,Linda Williams,"['Dishware', 'Ironing Board']",7,86.59,Debit Card,Miami,Department Store,False,Young Adult,Fall,,Biscayne Boulevard
1000005833,2022-12-17 14:53:35,Patricia Shaffer,['Ironing Board'],10,60.45,Cash,New York,Pharmacy,True,Student,Fall,Discount on Selected Items,East River Drive
1000005834,2024-02-04 06:24:18,Rachel Cline,"['Ice Cream', 'Razors', 'Tomatoes', 'Trash Cans', 'Olive Oil']",8,24.41,Credit Card,San Francisco,Supermarket,False,Student,Summer,Discount on Selected Items,Van Ness Avenue
1000005835,2020-05-17 19:54:56,Catherine Williams,"['Extension Cords', 'Toothpaste', 'Dish Soap', 'Razors']",9,81.74,Mobile Payment,Miami,Specialty Store,True,Student,Fall,Discount on Selected Items,Flagler Street
1000005836,2020-11-20 14:30:24,Melissa Williams,"['Tuna', 'Eggs', 'Bath Towels', 'Hair Gel']",5,47.25,Credit Card,Dallas,Pharmacy,True,Retiree,Fall,Discount on Selected Items,Main Street
1000005837,2023-02-23 09:00:55,Pamela Hancock,['Garden Hose'],7,40.26,Debit Card,Houston,Specialty Store,False,Senior Citizen,Summer,Discount on Selected Items,Southwest Freeway
1000005838,2022-02-25 13:25:34,Robert Martin Jr.,"['Toothbrush', 'Chips', 'Tissues', 'Onions', 'Bread']",1,34.62,Credit Card,Dallas,Warehouse Club,True,Retiree,Spring,BOGO (Buy One Get One),Knox Street
1000005839,2020-08-07 11:04:33,Timothy Frost,"['Tomatoes', 'Shampoo']",7,25.12,Credit Card,Miami,Warehouse Club,False,Student,Fall,BOGO (Buy One Get One),Biscayne Boulevard
1000005840,2023-10-26 17:52:10,Emily Powers,"['Hand Sanitizer', 'Deodorant', 'Power Strips']",6,12.79,Cash,Dallas,Pharmacy,True,Student,Spring,BOGO (Buy One Get One),Mockingbird Lane
1000005841,2021-01-27 00:07:39,Ryan Lopez,"['Baby Wipes', 'Tea', 'Ice Cream', 'Chicken']",1,80.35,Cash,Los Angeles,Pharmacy,True,Teenager,Fall,Discount on Selected Items,Melrose Avenue
1000005842,2022-06-30 11:45:18,Jesus Johnson,"['Orange', 'Tea', 'Tea', 'Tuna']",8,21.62,Debit Card,San Francisco,Pharmacy,False,Homemaker,Winter,BOGO (Buy One Get One),Haight Street
1000005843,2021-09-17 13:30:42,Diana Jones,"['Toothpaste', 'Cleaning Spray', 'Chips']",2,78.23,Debit Card,Dallas,Supermarket,True,Homemaker,Winter,Discount on Selected Items,Lemmon Avenue
1000005844,2021-04-28 12:28:28,Joanne Hardy,"['Razors', 'Banana']",9,37.98,Debit Card,Los Angeles,Specialty Store,False,Retiree,Spring,BOGO (Buy One Get One),Venice Boulevard
1000005845,2021-03-28 15:57:55,Adam Jones,"['Dustpan', 'Trash Bags', 'Chips']",2,94.2,Credit Card,New York,Department Store,True,Student,Summer,,Lexington Avenue
1000005846,2020-08-29 20:25:43,Monica Green,"['Sponges', 'Honey', 'Lawn Mower', 'Chicken', 'Toilet Paper']",2,59.75,Cash,Boston,Pharmacy,False,Middle-Aged,Spring,BOGO (Buy One Get One),Charles Street
1000005847,2023-02-27 08:52:27,Raven Ferguson,"['Broom', 'Air Freshener', 'Hand Sanitizer', 'Diapers', 'Butter']",8,28.18,Mobile Payment,Seattle,Convenience Store,True,Homemaker,Fall,BOGO (Buy One Get One),12th Avenue
1000005848,2022-07-05 13:25:35,Nathan Love,"['Olive Oil', 'Shower Gel', 'Orange']",3,6.25,Cash,San Francisco,Specialty Store,True,Student,Winter,Discount on Selected Items,Oak Street
1000005849,2020-07-14 05:29:31,Mrs. Amanda Williams DVM,"['Olive Oil', 'Banana', 'Baby Wipes', 'Yogurt']",5,95.85,Debit Card,Seattle,Supermarket,True,Professional,Spring,Discount on Selected Items,University Way
1000005850,2023-03-20 22:21:58,Jackson Francis,['Plant Fertilizer'],9,97.38,Mobile Payment,New York,Specialty Store,False,Professional,Spring,Discount on Selected Items,Park Avenue
1000005851,2021-08-28 16:10:03,Laura Cox,"['Cereal', 'Tea', 'Jam']",9,81.31,Cash,San Francisco,Specialty Store,True,Retiree,Winter,,Haight Street
1000005852,2021-11-29 23:15:31,Sara Powers,"['Bread', 'Water', 'Baby Wipes', 'Hair Gel', 'Yogurt']",4,32.27,Debit Card,Los Angeles,Supermarket,True,Middle-Aged,Winter,BOGO (Buy One Get One),Rodeo Drive
1000005853,2020-05-16 13:31:29,Paul Cross,"['Mayonnaise', 'Mayonnaise', 'Olive Oil', 'Syrup', 'Chicken']",10,61.9,Mobile Payment,Boston,Specialty Store,False,Homemaker,Fall,BOGO (Buy One Get One),Washington Street
1000005854,2020-09-25 01:24:21,Alexander Williams,"['Cheese', 'Deodorant', 'Banana', 'Tuna', 'Tissues']",3,27.98,Mobile Payment,Los Angeles,Pharmacy,False,Homemaker,Summer,BOGO (Buy One Get One),Wilshire Boulevard
1000005855,2023-05-18 00:08:34,Robert Hines,"['Bread', 'Rice', 'Sponges', 'Vacuum Cleaner']",10,93.03,Credit Card,Houston,Specialty Store,False,Homemaker,Summer,Discount on Selected Items,Southwest Freeway
1000005856,2022-06-21 23:44:41,Gerald Anderson,"['Chips', 'Pickles', 'Apple', 'Power Strips', 'Razors']",1,30.12,Debit Card,Houston,Warehouse Club,True,Young Adult,Winter,Discount on Selected Items,Main Street
1000005857,2020-11-20 17:59:15,Mary Jones,['Salmon'],9,18.54,Mobile Payment,New York,Convenience Store,False,Student,Spring,,Park Avenue
1000005858,2021-12-26 16:18:28,Justin Moore,"['Bath Towels', 'Rice', 'Diapers']",1,21.42,Credit Card,Los Angeles,Supermarket,True,Senior Citizen,Fall,Discount on Selected Items,Beverly Boulevard
1000005859,2022-07-18 13:01:11,Jessica Ellis,"['Hand Sanitizer', 'Air Freshener', 'Bread', 'Shower Gel']",6,9.77,Mobile Payment,New York,Pharmacy,False,Homemaker,Winter,,Madison Avenue
1000005860,2022-07-12 17:43:07,Linda Dunn,"['Soap', 'Peanut Butter', 'Power Strips', 'Pancake Mix', 'Cleaning Rags']",5,8.14,Debit Card,New York,Specialty Store,True,Professional,Fall,Discount on Selected Items,Lexington Avenue
1000005861,2020-07-04 01:19:24,Rodney Sweeney,"['Dustpan', 'Honey', 'Potatoes', 'Banana']",8,18.03,Credit Card,San Francisco,Department Store,True,Student,Summer,Discount on Selected Items,California Street
1000005862,2020-05-23 00:45:14,Jason Meza,"['Power Strips', 'Shower Gel', 'Cereal Bars', 'Dishware']",1,60.55,Cash,Atlanta,Pharmacy,True,Young Adult,Fall,Discount on Selected Items,Peachtree Street
1000005863,2023-11-12 06:06:34,Brian Thomas,"['Insect Repellent', 'Dustpan']",10,63.15,Mobile Payment,Chicago,Convenience Store,False,Homemaker,Winter,BOGO (Buy One Get One),Lake Shore Drive
1000005864,2021-06-21 01:47:57,Isaiah Joseph,"['Baby Wipes', 'Ice Cream']",1,36.07,Cash,Los Angeles,Warehouse Club,True,Homemaker,Fall,Discount on Selected Items,Venice Boulevard
1000005865,2023-04-05 02:56:10,Tara Thomas,['Potatoes'],2,72.58,Credit Card,Boston,Department Store,True,Professional,Winter,,Washington Street
1000005866,2021-08-09 19:10:47,Benjamin Dunn,"['Toilet Paper', 'Lawn Mower']",2,36.89,Cash,Miami,Supermarket,True,Middle-Aged,Spring,Discount on Selected Items,Ocean Drive
1000005867,2020-01-07 07:13:35,Nicolas Medina,"['Ironing Board', 'Lawn Mower', 'Cleaning Spray']",7,89.5,Debit Card,Atlanta,Pharmacy,True,Senior Citizen,Spring,,Peachtree Street
1000005868,2021-12-28 01:13:34,Thomas Harrison,"['Shaving Cream', 'Potatoes', 'Plant Fertilizer', 'Cereal', 'Ice Cream']",2,83.86,Cash,New York,Supermarket,True,Teenager,Winter,,Washington Street
1000005869,2024-02-18 20:09:18,Joel Lee,"['Syrup', 'Deodorant']",5,46.92,Credit Card,Houston,Supermarket,False,Senior Citizen,Fall,,Westheimer Road
1000005870,2023-09-15 00:48:50,Nathan Mercado,['Honey'],10,68.8,Mobile Payment,Atlanta,Pharmacy,False,Retiree,Winter,Discount on Selected Items,West Peachtree Street
1000005871,2024-03-26 21:38:45,David Brock,"['Extension Cords', 'Sponges', 'Plant Fertilizer']",5,46.65,Debit Card,San Francisco,Department Store,False,Middle-Aged,Winter,Discount on Selected Items,Van Ness Avenue
1000005872,2023-09-15 18:30:00,Natasha Stark,"['Pasta', 'Dishware', 'Hair Gel', 'Soda', 'Dishware']",3,72.21,Cash,San Francisco,Warehouse Club,True,Middle-Aged,Summer,BOGO (Buy One Get One),Mission Street
1000005873,2023-10-31 17:51:00,Chloe Lopez,"['Light Bulbs', 'Shampoo', 'Trash Cans']",2,96.77,Credit Card,Seattle,Convenience Store,False,Homemaker,Summer,Discount on Selected Items,1st Avenue
1000005874,2020-06-15 15:49:13,Lisa Carlson,['Tissues'],9,24.56,Debit Card,San Francisco,Convenience Store,True,Retiree,Summer,BOGO (Buy One Get One),Mission Street
1000005875,2021-10-01 15:21:49,Peter Warren,"['Peanut Butter', 'Yogurt']",3,17.3,Credit Card,Atlanta,Department Store,True,Student,Fall,,West Peachtree Street
1000005876,2023-12-01 09:26:01,Kathy Christian,['Feminine Hygiene Products'],1,72.26,Credit Card,Los Angeles,Convenience Store,False,Teenager,Summer,,Santa Monica Boulevard
1000005877,2023-08-31 11:47:06,Jack Sanford,"['Trash Bags', 'Coffee', 'Cheese', 'Hand Sanitizer']",7,41.95,Mobile Payment,San Francisco,Specialty Store,True,Middle-Aged,Spring,,California Street
1000005878,2021-07-25 15:45:58,Kristin Byrd,"['Toilet Paper', 'Laundry Detergent', 'Sponges', 'Dustpan', 'Pasta']",9,52.28,Mobile Payment,Los Angeles,Pharmacy,False,Teenager,Spring,BOGO (Buy One Get One),Melrose Avenue
1000005879,2022-01-20 20:10:55,David Vaughan,['Vacuum Cleaner'],2,51.61,Cash,Atlanta,Pharmacy,False,Young Adult,Winter,Discount on Selected Items,Howell Mill Road
1000005880,2021-05-12 20:53:58,Paul Gonzalez,"['Shower Gel', 'Pickles', 'Cereal']",5,8.98,Debit Card,Los Angeles,Warehouse Club,True,Homemaker,Summer,Discount on Selected Items,Melrose Avenue
1000005881,2021-08-14 03:27:35,Stephen Salazar,"['Mayonnaise', 'Chips', 'Toothbrush', 'Mustard', 'Garden Hose']",8,36.75,Mobile Payment,Miami,Pharmacy,False,Middle-Aged,Fall,,Ocean Drive
1000005882,2023-03-30 00:32:09,Jodi Tapia,"['Trash Cans', 'Spinach']",5,26.69,Debit Card,Houston,Supermarket,True,Retiree,Winter,BOGO (Buy One Get One),Westheimer Road
1000005883,2022-03-09 06:21:27,Vanessa Ferguson,['Soap'],9,81.37,Mobile Payment,New York,Convenience Store,True,Teenager,Summer,,East River Drive
1000005884,2020-04-01 12:37:16,Thomas Newton,"['Vacuum Cleaner', 'Tuna', 'Ironing Board', 'Shower Gel', 'Air Freshener']",2,86.23,Debit Card,Seattle,Warehouse Club,True,Homemaker,Summer,Discount on Selected Items,1st Avenue
1000005885,2022-02-20 18:35:04,Dr. Rhonda Williams,"['Jam', 'Lawn Mower']",3,22.19,Mobile Payment,Miami,Pharmacy,False,Teenager,Spring,,Alton Road
1000005886,2022-04-19 17:16:14,Bobby Johnson,"['Canned Soup', 'Orange']",1,36.58,Cash,Los Angeles,Specialty Store,False,Homemaker,Spring,,Santa Monica Boulevard
1000005887,2023-02-03 03:03:04,Charlotte Gonzalez,"['Chicken', 'BBQ Sauce', 'Mustard', 'Ironing Board', 'Coffee']",8,84.42,Cash,Miami,Pharmacy,False,Retiree,Fall,Discount on Selected Items,Brickell Avenue
1000005888,2020-07-18 01:08:48,Daniel Navarro,['Feminine Hygiene Products'],3,81.6,Debit Card,Los Angeles,Convenience Store,True,Retiree,Summer,Discount on Selected Items,Melrose Avenue
1000005889,2022-05-02 20:51:21,Jonathan Reed,"['Potatoes', 'Carrots', 'Milk']",5,20.62,Credit Card,Chicago,Specialty Store,False,Student,Spring,,Clark Street
1000005890,2021-02-26 05:59:13,Jason Turner,"['Pickles', 'Trash Cans']",7,89.27,Cash,Seattle,Warehouse Club,False,Homemaker,Spring,Discount on Selected Items,12th Avenue
1000005891,2020-12-26 13:47:39,Zachary Nguyen,"['Tuna', 'Tea', 'Banana']",1,13.7,Debit Card,Boston,Supermarket,False,Professional,Winter,,Tremont Street
1000005892,2020-08-17 09:22:38,Thomas Wilson,['Power Strips'],10,59.7,Credit Card,Chicago,Pharmacy,True,Retiree,Winter,,Wacker Drive
1000005893,2020-09-11 18:04:35,Louis Payne,['Tomatoes'],7,74.3,Credit Card,San Francisco,Specialty Store,False,Professional,Spring,Discount on Selected Items,California Street
1000005894,2023-07-18 23:04:43,Tami Thomas,['Ice Cream'],10,35.46,Cash,Chicago,Supermarket,False,Senior Citizen,Fall,,State Street
1000005895,2023-04-08 11:32:49,Karen Wilson,"['Power Strips', 'Baby Wipes', 'Hand Sanitizer', 'Pasta', 'Laundry Detergent']",3,87.77,Cash,Boston,Pharmacy,True,Retiree,Summer,Discount on Selected Items,Commonwealth Avenue
1000005896,2022-12-28 10:08:08,Jennifer Tran,"['Banana', 'Toilet Paper']",2,27.92,Credit Card,San Francisco,Warehouse Club,True,Professional,Fall,BOGO (Buy One Get One),Fillmore Street
1000005897,2023-10-01 15:26:19,Mary White,"['Olive Oil', 'Bread', 'Chicken']",5,67.41,Credit Card,Seattle,Department Store,True,Professional,Fall,,1st Avenue
1000005898,2020-03-27 04:28:51,Justin Giles,"['Carrots', 'Potatoes', 'Apple', 'Bread']",8,63.53,Cash,Atlanta,Convenience Store,False,Senior Citizen,Summer,,Howell Mill Road
1000005899,2021-03-25 05:50:00,Daniel Collins,['Shower Gel'],7,57.99,Mobile Payment,Miami,Pharmacy,False,Senior Citizen,Winter,,Collins Avenue
1000005900,2022-07-22 02:08:43,Darren Mason,['Carrots'],2,62.09,Credit Card,Chicago,Specialty Store,True,Retiree,Fall,Discount on Selected Items,State Street
1000005901,2020-02-14 19:21:27,Julia Gonzalez,['Olive Oil'],6,35.41,Cash,Houston,Convenience Store,False,Teenager,Summer,Discount on Selected Items,Buffalo Speedway
1000005902,2023-01-12 13:00:46,Zachary Cross DDS,"['Iron', 'Broom', 'Peanut Butter']",7,22.18,Mobile Payment,Dallas,Supermarket,False,Homemaker,Spring,Discount on Selected Items,Knox Street
1000005903,2020-11-28 22:39:22,Michael Rodriguez,"['Light Bulbs', 'Toilet Paper']",1,49.32,Mobile Payment,Miami,Department Store,False,Retiree,Winter,,Brickell Avenue
1000005904,2022-11-25 23:54:30,Mr. Eric Gutierrez MD,"['Paper Towels', 'Coffee', 'Shampoo']",8,38.75,Cash,Los Angeles,Supermarket,False,Professional,Summer,Discount on Selected Items,Wilshire Boulevard
1000005905,2020-07-07 07:55:07,Mr. Antonio Guzman,"['Onions', 'Tomatoes', 'Pickles']",9,28.94,Debit Card,Boston,Department Store,True,Professional,Summer,BOGO (Buy One Get One),Charles Street
1000005906,2023-12-27 05:41:40,Joshua Barnett,['Tuna'],1,91.22,Credit Card,Los Angeles,Specialty Store,True,Teenager,Winter,BOGO (Buy One Get One),Melrose Avenue
1000005907,2021-05-17 22:57:15,Loretta Wright,"['Toilet Paper', 'Peanut Butter', 'Eggs', 'Mustard']",1,12.96,Cash,Atlanta,Specialty Store,True,Young Adult,Winter,BOGO (Buy One Get One),West Peachtree Street
1000005908,2023-01-17 16:06:10,Oscar Green,"['Coffee', 'Toothpaste', 'Toothbrush', 'Tomatoes']",1,48.19,Mobile Payment,Boston,Pharmacy,True,Professional,Fall,Discount on Selected Items,Commonwealth Avenue
1000005909,2022-08-27 18:46:12,Brian Harvey,"['Cereal Bars', 'Feminine Hygiene Products']",10,68.35,Cash,Los Angeles,Department Store,False,Senior Citizen,Spring,Discount on Selected Items,Sunset Strip
1000005910,2022-02-27 06:58:27,Susan Lopez,"['Trash Cans', 'Toothbrush']",1,18.88,Mobile Payment,Miami,Pharmacy,True,Teenager,Spring,BOGO (Buy One Get One),Biscayne Boulevard
1000005911,2021-01-19 05:21:55,David Diaz,"['Dish Soap', 'Pasta', 'Iron', 'Ironing Board']",5,78.72,Cash,Boston,Warehouse Club,False,Teenager,Winter,,Boylston Street
1000005912,2020-05-15 16:24:33,Tiffany Perez,"['Olive Oil', 'Ice Cream', 'Ice Cream']",3,81.47,Cash,Boston,Department Store,False,Student,Summer,BOGO (Buy One Get One),Tremont Street
1000005913,2020-03-05 02:36:23,Harold Martin,['Ice Cream'],9,20.07,Credit Card,New York,Department Store,True,Senior Citizen,Fall,BOGO (Buy One Get One),Times Square
1000005914,2022-04-27 02:42:19,Samantha Swanson,"['Carrots', 'Toothpaste', 'Hand Sanitizer', 'Dustpan', 'Pasta']",7,24.05,Mobile Payment,San Francisco,Department Store,False,Professional,Fall,Discount on Selected Items,Union Street
1000005915,2021-08-18 19:44:05,Benjamin Hood,"['Apple', 'Cleaning Rags', 'Onions', 'Peanut Butter']",2,9.56,Cash,Houston,Department Store,True,Teenager,Spring,Discount on Selected Items,Kirby Drive
1000005916,2022-10-14 18:51:29,Kayla Crane,['Hair Gel'],8,55.41,Cash,Houston,Department Store,False,Homemaker,Spring,BOGO (Buy One Get One),Kirby Drive
1000005917,2022-10-14 15:06:16,Samuel Lyons,"['Soda', 'Vinegar', 'Water']",8,15.35,Debit Card,Miami,Supermarket,False,Homemaker,Winter,BOGO (Buy One Get One),Bay Road
1000005918,2022-12-16 22:46:28,Sandra Silva,"['Chips', 'Vacuum Cleaner', 'Cereal']",7,11.52,Credit Card,Seattle,Pharmacy,True,Retiree,Summer,Discount on Selected Items,12th Avenue
1000005919,2020-01-29 12:16:40,Cody Stark,"['Ketchup', 'Carrots']",4,38.79,Credit Card,Chicago,Pharmacy,False,Middle-Aged,Fall,Discount on Selected Items,Michigan Avenue
1000005920,2022-08-14 01:26:42,Jennifer Lucas,['Ice Cream'],6,99.02,Cash,Seattle,Specialty Store,True,Retiree,Fall,,Lake Union Loop
1000005921,2023-02-27 15:51:43,Zachary Lopez,"['Broom', 'Olive Oil', 'Ice Cream', 'Bread', 'Banana']",6,41.42,Mobile Payment,San Francisco,Convenience Store,True,Young Adult,Spring,,Geary Street
1000005922,2020-10-11 13:07:40,Daniel Heath,"['Canned Soup', 'Cleaning Spray', 'Ice Cream', 'Garden Hose']",7,75.82,Cash,Chicago,Department Store,True,Homemaker,Summer,BOGO (Buy One Get One),Michigan Avenue
1000005923,2020-11-05 06:54:57,Lawrence Chandler,"['Tuna', 'Toothpaste', 'Mustard', 'Deodorant', 'Dish Soap']",7,38.89,Credit Card,Houston,Specialty Store,True,Homemaker,Winter,BOGO (Buy One Get One),Southwest Freeway
