Transaction_ID,Date,Time_of_Purchase,Customer_ID,Customer_Name,Age,Gender,Income_Level,Visit_Frequency,Customer_Category,Loyalty_Member,Products,Product_Categories,Total_Items,Total_Cost,Payment_Method,Discount_Applied,City,Region,Store_Type,Street,Season,Day_of_Week
TXN8721154,2024-05-12,11:02:55,CUST99255,Samaira Mane,25,Male,High,Monthly,Budget Buyer,Yes,Tablet,Electronics,1,3672.3,Cash,1.55,Hyderabad,South,Supermarket,"H.No. 40, Kara Zila, Hyderabad, India",Spring,Sunday
TXN9824250,2024-11-09,11:02:55,CUST64191,Ritvik Rana,62,Male,High,Occasional,Frequent Shopper,Yes,"Soap, Bluetooth Speaker, Namkeen","Personal Care, Electronics, Snacks",3,6511.42,Cash,0.0,Mumbai,West,Supermarket,"H.No. 03, Deshpande Path, Mumbai, India",Autumn,Saturday
TXN5931558,2025-01-29,11:02:55,CUST83338,Manjari Saraf,20,Female,Middle,Monthly,Budget Buyer,Yes,"Dry Fruits, Bluetooth Speaker, Sugar","Snacks, Electronics, Groceries",3,5170.13,Debit Card,23.77,Chennai,South,Supermarket,"530, Srivastava Path, Chennai, India",Winter,Wednesday
TXN7175356,2025-01-26,11:02:55,CUST89489,Kanav Gaba,58,Male,Low,Monthly,First-Time Shopper,Yes,"Soap, Spices, Bluetooth Speaker, Cushion Covers","Personal Care, Groceries, Electronics, Home Decor",4,7842.33,Cash,5.07,Bangalore,South,Supermarket,"H.No. 12, Srivastava Marg, Bangalore, India",Winter,Sunday
TXN6380276,2024-03-10,11:02:55,CUST49449,Aarush Arya,39,Female,Low,Monthly,Frequent Shopper,Yes,"Energy Drink, Laptop, Hoodie","Beverages, Electronics, Clothing",3,8823.74,UPI,0.0,Kolkata,East,Supermarket,"93/87, Dyal Path, Kolkata, India",Spring,Sunday
TXN5938321,2024-12-29,11:02:55,CUST90255,Hrishita Upadhyay,58,Male,Middle,Monthly,Budget Buyer,Yes,"Smartphone, Green Tea, Energy Drink","Electronics, Beverages, Beverages",3,3861.6299999999997,Debit Card,1.93,Delhi,North,Supermarket,"H.No. 666, Chaudhari Road, Delhi, India",Winter,Sunday
TXN5608708,2024-09-04,11:02:55,CUST59519,Aarna Kar,42,Female,Middle,Monthly,Frequent Shopper,Yes,"Shirt, Tablet","Clothing, Electronics",2,4949.049999999999,Debit Card,0.0,Delhi,North,Supermarket,"875, Borde Nagar, Delhi, India",Autumn,Wednesday
TXN8140375,2024-05-10,11:02:55,CUST79457,Inaaya  Kanda,49,Female,High,Occasional,First-Time Shopper,Yes,"Flower Vase, Hoodie, Noodles, Dal","Home Decor, Clothing, Snacks, Groceries",4,13651.58,Credit Card,2.1,Hyderabad,South,Supermarket,"36/218, Kumer Road, Hyderabad, India",Spring,Friday
TXN2627541,2024-11-13,11:02:55,CUST20092,Alia Karnik,46,Male,Middle,Monthly,First-Time Shopper,Yes,"Noodles, Energy Drink, Trousers","Snacks, Beverages, Clothing",3,8920.76,Debit Card,0.0,Jaipur,North,Supermarket,"H.No. 55, Dhillon Circle, Jaipur, India",Autumn,Wednesday
TXN1343199,2024-05-02,11:02:55,CUST98566,Dharmajan Kadakia,22,Male,Middle,Monthly,Frequent Shopper,No,"Lamp, Tablet, Fruit Juice","Home Decor, Electronics, Beverages",3,9522.06,UPI,0.0,Hyderabad,South,Supermarket,"17, Sachar Ganj, Hyderabad, India",Spring,Thursday
TXN3770302,2024-11-10,11:02:55,CUST40753,Rati Sheth,52,Male,High,Monthly,First-Time Shopper,Yes,"Bread, Biscuits, Noodles","Groceries, Snacks, Snacks",3,8862.44,UPI,5.24,Pune,West,Supermarket,"42, Swaminathan Street, Pune, India",Autumn,Sunday
TXN1334625,2024-03-24,11:02:55,CUST57023,Kavya Ramachandran,26,Male,High,Occasional,Budget Buyer,No,"Sugar, Soap","Groceries, Personal Care",2,5483.6900000000005,Cash,0.0,Kolkata,East,Supermarket,"H.No. 431, Vohra Path, Kolkata, India",Spring,Sunday
TXN1672943,2024-02-04,11:02:55,CUST38034,Pari Mangal,43,Male,High,Monthly,Luxury Shopper,No,"Sugar, Shampoo, Jeans, Coffee","Groceries, Personal Care, Clothing, Groceries",4,15729.529999999999,Debit Card,0.0,Delhi,North,Supermarket,"07, Ravi Zila, Delhi, India",Winter,Sunday
TXN4079172,2024-05-24,11:02:55,CUST92625,Indrans Ray,44,Male,Low,Weekly,Frequent Shopper,No,"Chips, Cushion Covers, Toothpaste","Snacks, Home Decor, Personal Care",3,12686.93,Cash,0.0,Ahmedabad,West,Supermarket,"H.No. 234, Chakraborty, Ahmedabad, India",Spring,Friday
TXN7990805,2024-04-07,11:02:55,CUST18272,Arnav Ramesh,23,Female,Low,Monthly,Luxury Shopper,No,"Chips, Flower Vase, Bluetooth Speaker","Snacks, Home Decor, Electronics",3,6765.39,Cash,27.64,Delhi,North,Supermarket,"61/830, Vala Ganj, Delhi, India",Spring,Sunday
TXN8117070,2024-07-18,11:02:55,CUST55113,Jayant Mahal,53,Female,Middle,Monthly,Frequent Shopper,No,"Namkeen, Laptop","Snacks, Electronics",2,7281.1900000000005,UPI,6.68,Jaipur,North,Supermarket,"81/89, Ramakrishnan, Jaipur, India",Summer,Thursday
TXN1621193,2024-07-20,11:02:55,CUST66225,Indranil Magar,65,Male,High,Weekly,Luxury Shopper,Yes,"Soft Drink, Hoodie, Shampoo","Beverages, Clothing, Personal Care",3,6010.950000000001,UPI,0.0,Pune,West,Supermarket,"H.No. 00, Kunda Chowk, Pune, India",Summer,Saturday
TXN3166053,2024-10-22,11:02:55,CUST64958,Zeeshan Varty,53,Male,Low,Weekly,First-Time Shopper,Yes,"Coffee, Dry Fruits","Groceries, Snacks",2,6982.91,UPI,28.3,Bangalore,South,Supermarket,"93/132, Srinivasan Road, Bangalore, India",Autumn,Tuesday
TXN1916458,2024-10-17,11:02:55,CUST82376,Khushi Sundaram,54,Male,Middle,Monthly,Luxury Shopper,No,"Hair Oil, Hoodie, Biscuits","Personal Care, Clothing, Snacks",3,4301.08,UPI,0.0,Lucknow,North,Supermarket,"H.No. 002, Varma Street, Lucknow, India",Autumn,Thursday
TXN2378370,2024-05-15,11:02:55,CUST47647,Khushi Saraf,47,Female,Low,Occasional,First-Time Shopper,Yes,"Spices, Energy Drink","Groceries, Beverages",2,5571.57,Credit Card,22.09,Hyderabad,South,Supermarket,"H.No. 633, Ganguly Road, Hyderabad, India",Spring,Wednesday
TXN8516478,2024-10-21,11:02:55,CUST19528,Siya Dixit,53,Female,Low,Weekly,Budget Buyer,Yes,"Toothpaste, Smartphone, Rice","Personal Care, Electronics, Groceries",3,8931.29,Credit Card,0.0,Hyderabad,South,Supermarket,"105, Madan Path, Hyderabad, India",Autumn,Monday
TXN4606102,2024-02-11,11:02:55,CUST37632,Devansh Ramaswamy,50,Female,Low,Monthly,Luxury Shopper,Yes,"Soft Drink, Cushion Covers, Smartwatch","Beverages, Home Decor, Electronics",3,7752.87,Credit Card,20.48,Mumbai,West,Supermarket,"31/03, Shenoy Nagar, Mumbai, India",Winter,Sunday
TXN1547388,2024-09-28,11:02:55,CUST78746,Indrajit Sridhar,46,Male,Low,Weekly,First-Time Shopper,No,"Face Cream, Coffee, Tea, Chips","Personal Care, Groceries, Groceries, Snacks",4,15515.2,Debit Card,0.0,Pune,West,Supermarket,"03, Datta Road, Pune, India",Autumn,Saturday
TXN7215977,2024-06-11,11:02:55,CUST92904,Hazel Ray,25,Male,Low,Monthly,First-Time Shopper,No,"Coffee, Noodles, Noodles","Groceries, Snacks, Snacks",3,4886.85,Credit Card,21.29,Kolkata,East,Supermarket,"H.No. 40, Cheema Road, Kolkata, India",Summer,Tuesday
TXN1482923,2024-10-02,11:02:55,CUST35731,Charvi Yadav,52,Male,Low,Weekly,Budget Buyer,Yes,"Bluetooth Speaker, Laptop, Flower Vase","Electronics, Electronics, Home Decor",3,10350.84,Credit Card,0.0,Hyderabad,South,Supermarket,"H.No. 54, Ganesan Nagar, Hyderabad, India",Autumn,Wednesday
TXN8320194,2024-11-08,11:02:55,CUST41231,Oorja Ratti,56,Female,Low,Weekly,First-Time Shopper,No,"Hoodie, Bluetooth Speaker","Clothing, Electronics",2,7752.23,Net Banking,0.0,Kolkata,East,Supermarket,"H.No. 86, Deo Road, Kolkata, India",Autumn,Friday
TXN8675277,2024-05-04,11:02:55,CUST11559,Hridaan Iyer,35,Male,Middle,Monthly,First-Time Shopper,No,"Energy Drink, Soft Drink, Flower Vase","Beverages, Beverages, Home Decor",3,8226.57,Credit Card,0.0,Hyderabad,South,Supermarket,"H.No. 65, Khanna Nagar, Hyderabad, India",Spring,Saturday
TXN4087926,2024-07-14,11:02:55,CUST51947,Tanya Sastry,51,Female,Low,Monthly,Luxury Shopper,Yes,"Soap, Hoodie","Personal Care, Clothing",2,1096.71,Net Banking,28.92,Lucknow,North,Supermarket,"134, Ramesh Zila, Lucknow, India",Summer,Sunday
TXN3050424,2024-12-31,11:02:55,CUST73001,Neysa Kalla,41,Female,Low,Occasional,Budget Buyer,Yes,"Soap, Saree, Wall Art, Hair Oil","Personal Care, Clothing, Home Decor, Personal Care",4,12592.65,Net Banking,28.67,Pune,West,Supermarket,"884, Luthra Road, Pune, India",Winter,Tuesday
TXN7000950,2024-07-14,11:02:55,CUST73815,Umang Vasa,57,Male,Low,Occasional,First-Time Shopper,No,Flower Vase,Home Decor,1,1981.5,UPI,27.78,Mumbai,West,Supermarket,"53, Doctor Zila, Mumbai, India",Summer,Sunday
TXN5340326,2024-05-22,11:02:55,CUST67153,Eshani Bawa,61,Female,Middle,Occasional,Frequent Shopper,Yes,"Fruit Juice, Flower Vase","Beverages, Home Decor",2,6716.32,Net Banking,22.33,Mumbai,West,Supermarket,"H.No. 262, Reddy Ganj, Mumbai, India",Spring,Wednesday
TXN7876956,2024-02-11,11:02:55,CUST45513,Lakshay Bobal,19,Male,Low,Monthly,Luxury Shopper,Yes,"Green Tea, Dry Fruits","Beverages, Snacks",2,3140.5299999999997,Net Banking,0.0,Ahmedabad,West,Supermarket,"61/93, Agrawal Nagar, Ahmedabad, India",Winter,Sunday
TXN6165974,2024-10-06,11:02:55,CUST10109,Arnav Kapoor,47,Male,High,Weekly,Budget Buyer,No,"Fruit Juice, Hair Oil, Milk","Beverages, Personal Care, Groceries",3,2879.18,Debit Card,0.18,Delhi,North,Supermarket,"06/47, Vala Ganj, Delhi, India",Autumn,Sunday
TXN5581827,2024-12-14,11:02:55,CUST39952,Riya Lalla,57,Female,Low,Weekly,Budget Buyer,No,"Hoodie, Flower Vase, Bluetooth Speaker","Clothing, Home Decor, Electronics",3,6339.89,Debit Card,0.0,Jaipur,North,Supermarket,"H.No. 081, Deo Chowk, Jaipur, India",Winter,Saturday
TXN6958026,2024-04-15,11:02:55,CUST98550,Devansh Sha,55,Male,High,Weekly,Budget Buyer,Yes,"Soap, Shampoo, Fruit Juice","Personal Care, Personal Care, Beverages",3,10299.4,Credit Card,0.0,Chennai,South,Supermarket,"H.No. 707, Sem Street, Chennai, India",Spring,Monday
TXN6781816,2025-01-09,11:02:55,CUST63905,Anay Sekhon,57,Male,Middle,Weekly,Budget Buyer,Yes,"Coffee, Lamp","Groceries, Home Decor",2,9428.61,Net Banking,0.0,Pune,West,Supermarket,"94/66, Brar Marg, Pune, India",Winter,Thursday
TXN4998832,2025-01-04,11:02:55,CUST67258,Khushi Thaman,31,Female,High,Monthly,First-Time Shopper,Yes,Jeans,Clothing,1,738.39,Cash,0.0,Pune,West,Supermarket,"78/83, Kumer Path, Pune, India",Winter,Saturday
TXN5219425,2024-06-29,11:02:55,CUST19150,Kartik Devi,26,Female,Middle,Weekly,Frequent Shopper,Yes,"Shampoo, Smartwatch, Hair Oil, Toothpaste","Personal Care, Electronics, Personal Care, Personal Care",4,10935.54,Credit Card,16.11,Mumbai,West,Supermarket,"17/650, Kale Ganj, Mumbai, India",Summer,Saturday
TXN7876964,2024-12-07,11:02:55,CUST20287,Ivan Rama,23,Female,Low,Monthly,Luxury Shopper,No,"Toothpaste, Face Cream","Personal Care, Personal Care",2,7118.88,Cash,0.0,Mumbai,West,Supermarket,"H.No. 930, Sandal Path, Mumbai, India",Winter,Saturday
TXN7418774,2024-05-04,11:02:55,CUST51395,Indrans Kaul,41,Male,Middle,Monthly,Luxury Shopper,Yes,"Energy Drink, Noodles, Green Tea, Wall Art","Beverages, Snacks, Beverages, Home Decor",4,8986.630000000001,Credit Card,3.71,Pune,West,Supermarket,"H.No. 981, Master Nagar, Pune, India",Spring,Saturday
TXN4889463,2024-10-14,11:02:55,CUST79262,Vedika Deo,34,Male,High,Weekly,Budget Buyer,No,"Flower Vase, Chips, Soft Drink","Home Decor, Snacks, Beverages",3,9622.12,Credit Card,16.98,Bangalore,South,Supermarket,"52, Ravel Road, Bangalore, India",Autumn,Monday
TXN6976589,2024-11-24,11:02:55,CUST19424,Aaryahi Goel,40,Male,Middle,Occasional,Luxury Shopper,No,"Headphones, Chocolate, Soap, Energy Drink","Electronics, Snacks, Personal Care, Beverages",4,6048.41,UPI,0.0,Hyderabad,South,Supermarket,"343, Dua Nagar, Hyderabad, India",Autumn,Sunday
TXN5063370,2024-06-22,11:02:55,CUST85644,Veer Vohra,29,Female,Low,Occasional,Frequent Shopper,No,"Shampoo, Bread","Personal Care, Groceries",2,3890.6699999999996,UPI,0.0,Kolkata,East,Supermarket,"252, Goyal, Kolkata, India",Summer,Saturday
TXN9073446,2024-05-25,11:02:55,CUST72598,Kiara Basak,41,Female,Middle,Occasional,Budget Buyer,Yes,"Fruit Juice, Biscuits","Beverages, Snacks",2,3597.21,Credit Card,5.52,Ahmedabad,West,Supermarket,"H.No. 352, Sen Road, Ahmedabad, India",Spring,Saturday
TXN2037582,2024-09-25,11:02:55,CUST62178,Tushar Dhar,41,Female,Low,Monthly,Frequent Shopper,Yes,"Shampoo, Hoodie","Personal Care, Clothing",2,7651.83,UPI,0.0,Pune,West,Supermarket,"H.No. 79, Ganesan, Pune, India",Autumn,Wednesday
TXN9123404,2024-02-03,11:02:55,CUST87913,Rasha Madan,38,Female,Low,Monthly,First-Time Shopper,No,"Fruit Juice, Noodles, Face Cream, Shampoo","Beverages, Snacks, Personal Care, Personal Care",4,7694.1,Credit Card,0.0,Mumbai,West,Supermarket,"H.No. 01, Anne Street, Mumbai, India",Winter,Saturday
TXN2074426,2024-04-27,11:02:55,CUST12421,Drishya Mani,29,Male,Middle,Occasional,Luxury Shopper,Yes,"Face Cream, Sugar","Personal Care, Groceries",2,3896.16,UPI,11.5,Delhi,North,Supermarket,"116, Deol Ganj, Delhi, India",Spring,Saturday
TXN7776101,2024-10-16,11:02:55,CUST16001,Abram Wable,60,Male,Low,Weekly,First-Time Shopper,Yes,"Soft Drink, Kurta","Beverages, Clothing",2,2755.71,Net Banking,0.0,Pune,West,Supermarket,"H.No. 654, Lala Zila, Pune, India",Autumn,Wednesday
TXN5958359,2024-04-14,11:02:55,CUST89352,Pari Ravi,40,Female,High,Monthly,Luxury Shopper,Yes,"Energy Drink, Spices, Chocolate","Beverages, Groceries, Snacks",3,6940.09,Cash,28.07,Jaipur,North,Supermarket,"84/293, Swamy Marg, Jaipur, India",Spring,Sunday
TXN1867420,2024-08-11,11:02:55,CUST79027,Divit Khalsa,37,Female,High,Occasional,Frequent Shopper,No,"Headphones, Soft Drink","Electronics, Beverages",2,5043.42,Debit Card,0.0,Chennai,South,Supermarket,"61/973, Bhalla Nagar, Chennai, India",Monsoon,Sunday
TXN9274130,2024-08-20,11:02:55,CUST17815,Nayantara Banerjee,43,Female,High,Monthly,Luxury Shopper,Yes,"Namkeen, Rice, Face Cream, Soft Drink","Snacks, Groceries, Personal Care, Beverages",4,9900.47,UPI,0.0,Pune,West,Supermarket,"H.No. 109, Sampath Road, Pune, India",Monsoon,Tuesday
TXN9631749,2024-05-14,11:02:55,CUST84660,Nitya Gandhi,20,Male,High,Weekly,Frequent Shopper,No,"Noodles, Chips, Trousers","Snacks, Snacks, Clothing",3,7621.55,Debit Card,28.78,Chennai,South,Supermarket,"79, Ganesh Circle, Chennai, India",Spring,Tuesday
TXN9987527,2024-10-06,11:02:55,CUST46351,Pranay Upadhyay,62,Male,Middle,Monthly,Frequent Shopper,No,Sneakers,Clothing,1,4121.44,Debit Card,0.0,Ahmedabad,West,Supermarket,"90/796, Luthra Zila, Ahmedabad, India",Autumn,Sunday
TXN1715929,2024-06-02,11:02:55,CUST62472,Tiya Seth,18,Male,Low,Weekly,Frequent Shopper,No,"Toothpaste, Headphones, Bluetooth Speaker","Personal Care, Electronics, Electronics",3,4800.12,Cash,0.0,Mumbai,West,Supermarket,"H.No. 421, Joshi Zila, Mumbai, India",Summer,Sunday
TXN5969364,2024-08-19,11:02:55,CUST11082,Madhav Devan,57,Male,Middle,Monthly,Frequent Shopper,Yes,Chocolate,Snacks,1,3147.26,UPI,0.0,Delhi,North,Supermarket,"01/663, Wali Ganj, Delhi, India",Monsoon,Monday
TXN1281583,2024-09-01,11:02:55,CUST58758,Manikya Ram,31,Male,Low,Weekly,First-Time Shopper,Yes,"Wall Art, Tablet","Home Decor, Electronics",2,3939.56,Net Banking,0.0,Kolkata,East,Supermarket,"373, Barad Marg, Kolkata, India",Autumn,Sunday
TXN3927976,2024-02-09,11:02:55,CUST79747,Kashvi Mahajan,29,Female,Low,Occasional,Luxury Shopper,No,"Lamp, Shampoo","Home Decor, Personal Care",2,968.98,Net Banking,24.04,Pune,West,Supermarket,"H.No. 48, Ramakrishnan, Pune, India",Winter,Friday
TXN6863356,2024-08-29,11:02:55,CUST61772,Umang Madan,53,Female,Middle,Monthly,Budget Buyer,Yes,"Flower Vase, Saree, Wall Art","Home Decor, Clothing, Home Decor",3,3361.1299999999997,Net Banking,0.0,Chennai,South,Supermarket,"44, Garde Circle, Chennai, India",Monsoon,Thursday
TXN5209094,2024-07-14,11:02:55,CUST60781,Fateh Varughese,28,Male,High,Weekly,Budget Buyer,Yes,"Spices, Noodles","Groceries, Snacks",2,4771.26,Debit Card,6.79,Hyderabad,South,Supermarket,"417, Rao Path, Hyderabad, India",Summer,Sunday
TXN7424481,2024-02-22,11:02:55,CUST94680,Yasmin Vora,30,Female,Low,Occasional,Budget Buyer,Yes,"Namkeen, Face Cream, Shampoo","Snacks, Personal Care, Personal Care",3,5206.64,Debit Card,0.0,Jaipur,North,Supermarket,"64/897, Dhar Nagar, Jaipur, India",Winter,Thursday
TXN2149434,2024-04-05,11:02:55,CUST52210,Rasha Soman,27,Male,Low,Monthly,Luxury Shopper,No,"Flower Vase, Noodles, Chocolate","Home Decor, Snacks, Snacks",3,4526.68,Cash,0.0,Lucknow,North,Supermarket,"H.No. 00, Sodhi Zila, Lucknow, India",Spring,Friday
TXN3836509,2024-02-29,11:02:55,CUST85212,Khushi Baral,51,Female,Middle,Occasional,Frequent Shopper,Yes,Flower Vase,Home Decor,1,4370.13,Credit Card,0.0,Kolkata,East,Supermarket,"370, Ravi, Kolkata, India",Winter,Thursday
TXN3834203,2024-10-06,11:02:55,CUST47834,Anahita Walia,27,Female,Low,Monthly,Budget Buyer,No,"Namkeen, Noodles","Snacks, Snacks",2,7610.86,Debit Card,0.52,Lucknow,North,Supermarket,"621, Tella Marg, Lucknow, India",Autumn,Sunday
TXN6728831,2024-09-22,11:02:55,CUST91324,Darshit Gara,28,Male,Low,Weekly,Frequent Shopper,Yes,"Energy Drink, Kurta, Bluetooth Speaker, Trousers","Beverages, Clothing, Electronics, Clothing",4,7966.179999999999,Cash,0.0,Jaipur,North,Supermarket,"76, Goda Zila, Jaipur, India",Autumn,Sunday
TXN4595195,2025-01-04,11:02:55,CUST39641,Reyansh Verma,36,Male,High,Monthly,Luxury Shopper,No,"Spices, Flower Vase, Toothpaste, Chocolate","Groceries, Home Decor, Personal Care, Snacks",4,9840.72,UPI,0.0,Pune,West,Supermarket,"551, Halder Ganj, Pune, India",Winter,Saturday
TXN3990572,2024-11-24,11:02:55,CUST71595,Vedika Ram,24,Male,Low,Weekly,First-Time Shopper,Yes,"Dry Fruits, Bluetooth Speaker, Face Cream, Sneakers","Snacks, Electronics, Personal Care, Clothing",4,10721.07,UPI,0.0,Mumbai,West,Supermarket,"016, Sanghvi, Mumbai, India",Autumn,Sunday
TXN7454434,2024-01-29,11:02:55,CUST17283,Siya Grewal,30,Male,Low,Occasional,Luxury Shopper,Yes,"Face Cream, Soap, Soft Drink","Personal Care, Personal Care, Beverages",3,4117.530000000001,Net Banking,3.42,Delhi,North,Supermarket,"967, Dubey Street, Delhi, India",Winter,Monday
TXN4190283,2024-07-02,11:02:55,CUST17412,Riaan Sagar,29,Male,High,Weekly,Frequent Shopper,No,"Namkeen, Spices, Tablet","Snacks, Groceries, Electronics",3,10961.01,UPI,0.0,Hyderabad,South,Supermarket,"01, Ramesh Road, Hyderabad, India",Summer,Tuesday
TXN9866981,2024-04-18,11:02:55,CUST87714,Alisha Mangat,31,Male,High,Monthly,Luxury Shopper,Yes,"Lamp, Trousers, Wall Art","Home Decor, Clothing, Home Decor",3,7653.280000000001,Debit Card,26.15,Delhi,North,Supermarket,"H.No. 026, Uppal, Delhi, India",Spring,Thursday
TXN9088101,2025-01-15,11:02:55,CUST63086,Yashvi Dugal,62,Female,Middle,Monthly,Budget Buyer,No,"Namkeen, Tablet","Snacks, Electronics",2,4460.19,Net Banking,28.23,Jaipur,North,Supermarket,"28/906, Mander Marg, Jaipur, India",Winter,Wednesday
TXN4036978,2024-12-27,11:02:55,CUST41796,Purab Jha,34,Female,Middle,Monthly,Budget Buyer,No,"Milk, Laptop, Flower Vase, Wall Art","Groceries, Electronics, Home Decor, Home Decor",4,10640.21,UPI,3.7,Hyderabad,South,Supermarket,"643, Dave Nagar, Hyderabad, India",Winter,Friday
TXN1919359,2024-02-18,11:02:55,CUST49080,Samiha Randhawa,61,Female,Middle,Occasional,Budget Buyer,No,"Bread, Toothpaste","Groceries, Personal Care",2,5259.389999999999,Credit Card,0.0,Lucknow,North,Supermarket,"96, Krish, Lucknow, India",Winter,Sunday
TXN9844199,2024-08-20,11:02:55,CUST50565,Neelofar Tank,64,Female,Middle,Monthly,First-Time Shopper,No,"Coffee, Jeans, Hair Oil","Groceries, Clothing, Personal Care",3,7159.030000000001,Cash,0.0,Mumbai,West,Supermarket,"H.No. 576, Jani Nagar, Mumbai, India",Monsoon,Tuesday
TXN1032478,2024-05-31,11:02:55,CUST42372,Vritika Sahni,19,Male,Low,Occasional,First-Time Shopper,No,"Shampoo, Cushion Covers","Personal Care, Home Decor",2,7014.45,Debit Card,20.26,Hyderabad,South,Supermarket,"H.No. 012, Anne Circle, Hyderabad, India",Spring,Friday
TXN1952857,2025-01-06,11:02:55,CUST80069,Hridaan Doctor,46,Male,Middle,Monthly,First-Time Shopper,Yes,"Rice, Sugar","Groceries, Groceries",2,8764.220000000001,Net Banking,0.0,Lucknow,North,Supermarket,"181, Amble Nagar, Lucknow, India",Winter,Monday
TXN9669338,2024-12-15,11:02:55,CUST96233,Samiha Rege,20,Male,Middle,Weekly,Frequent Shopper,No,Biscuits,Snacks,1,1942.86,Net Banking,7.58,Hyderabad,South,Supermarket,"H.No. 33, Choudhary Road, Hyderabad, India",Winter,Sunday
TXN9593515,2024-11-25,11:02:55,CUST29059,Shayak Virk,23,Female,Middle,Occasional,Luxury Shopper,No,"Cushion Covers, Sugar, Wall Art, Chocolate","Home Decor, Groceries, Home Decor, Snacks",4,9299.41,Net Banking,0.0,Ahmedabad,West,Supermarket,"47/02, Bhatia Circle, Ahmedabad, India",Autumn,Monday
TXN3613432,2024-11-10,11:02:55,CUST36193,Kabir Salvi,37,Female,Low,Monthly,Budget Buyer,No,"Shirt, Fruit Juice","Clothing, Beverages",2,1834.3500000000001,UPI,24.64,Lucknow,North,Supermarket,"659, Kala Path, Lucknow, India",Autumn,Sunday
TXN5202963,2024-04-24,11:02:55,CUST31396,Rasha Ratta,36,Male,High,Weekly,Budget Buyer,No,"Sugar, Shampoo, Laptop","Groceries, Personal Care, Electronics",3,3407.53,Net Banking,24.18,Delhi,North,Supermarket,"71/46, Shetty Circle, Delhi, India",Spring,Wednesday
TXN2973739,2024-03-05,11:02:55,CUST64706,Alisha Desai,33,Female,Low,Occasional,Luxury Shopper,Yes,"Flower Vase, Shampoo, Shampoo, Tablet","Home Decor, Personal Care, Personal Care, Electronics",4,12888.380000000001,UPI,0.0,Bangalore,South,Supermarket,"45/28, Som Circle, Bangalore, India",Spring,Tuesday
TXN2020792,2024-12-15,11:02:55,CUST18513,Samar Sheth,64,Female,Low,Monthly,Frequent Shopper,No,"Headphones, Noodles, Trousers, Coffee","Electronics, Snacks, Clothing, Groceries",4,6594.799999999999,Net Banking,0.0,Hyderabad,South,Supermarket,"H.No. 833, Kaul Marg, Hyderabad, India",Winter,Sunday
TXN3952650,2024-08-08,11:02:55,CUST26876,Nitara Mander,40,Male,Low,Occasional,Frequent Shopper,Yes,"Shampoo, Headphones, Noodles, Soft Drink","Personal Care, Electronics, Snacks, Beverages",4,7676.98,Net Banking,0.0,Mumbai,West,Supermarket,"273, Gera Path, Mumbai, India",Monsoon,Thursday
TXN3782413,2024-06-30,11:02:55,CUST32031,Kavya Keer,49,Female,Low,Occasional,Budget Buyer,Yes,Sugar,Groceries,1,3308.35,Cash,0.0,Hyderabad,South,Supermarket,"29, Talwar Circle, Hyderabad, India",Summer,Sunday
